"column","species","row","plot","year","month"
"c02","ベニマダラ","r20","OR1C",2007,7
"c03","0","r01","OR1C",2007,7
"c03","ベニマダラ","r02","OR1C",2007,7
"c03","ベニマダラ","r03","OR1C",2007,7
"c03","ベニマダラ","r04","OR1C",2007,7
"c03","ベニマダラ","r05","OR1C",2007,7
"c03","ベニマダラ","r06","OR1C",2007,7
"c03","ベニマダラ","r07","OR1C",2007,7
"c03","ベニマダラ","r08","OR1C",2007,7
"c03","ベニマダラ","r09","OR1C",2007,7
"c03","ベニマダラ","r10","OR1C",2007,7
"c03","ベニマダラ","r11","OR1C",2007,7
"c03","ベニマダラ","r12","OR1C",2007,7
"c03","ベニマダラ","r13","OR1C",2007,7
"c03","ベニマダラ","r14","OR1C",2007,7
"c03","ベニマダラ","r15","OR1C",2007,7
"c03","ベニマダラ","r16","OR1C",2007,7
"c03","ベニマダラ","r17","OR1C",2007,7
"c03","ベニマダラ","r18","OR1C",2007,7
"c03","ベニマダラ","r19","OR1C",2007,7
"c03","ベニマダラ","r20","OR1C",2007,7
"c04","0","r01","OR1C",2007,7
"c04","ベニマダラ","r02","OR1C",2007,7
"c04","ベニマダラ","r03","OR1C",2007,7
"c04","ベニマダラ","r04","OR1C",2007,7
"c04","ベニマダラ","r05","OR1C",2007,7
"c04","ベニマダラ","r06","OR1C",2007,7
"c04","ベニマダラ","r07","OR1C",2007,7
"c04","ベニマダラ","r08","OR1C",2007,7
"c04","ベニマダラ","r09","OR1C",2007,7
"c04","ベニマダラ","r10","OR1C",2007,7
"c04","ベニマダラ","r11","OR1C",2007,7
"c04","ベニマダラ","r12","OR1C",2007,7
"c04","ベニマダラ","r13","OR1C",2007,7
"c04","ベニマダラ","r14","OR1C",2007,7
"c04","0","r15","OR1C",2007,7
"c04","イソダンツウ","r16","OR1C",2007,7
"c04","キンイロハンモン","r17","OR1C",2007,7
"c04","キンイロハンモン","r18","OR1C",2007,7
"c04","キンイロハンモン","r19","OR1C",2007,7
"c04","エゾカサネカンザシ","r20","OR1C",2007,7
"c05","0","r01","OR1C",2007,7
"c05","0","r02","OR1C",2007,7
"c05","ベニマダラ","r03","OR1C",2007,7
"c05","ベニマダラ","r04","OR1C",2007,7
"c05","ベニマダラ","r05","OR1C",2007,7
"c05","ベニマダラ","r06","OR1C",2007,7
"c05","ベニマダラ","r07","OR1C",2007,7
"c05","ベニマダラ","r08","OR1C",2007,7
"c05","ベニマダラ","r09","OR1C",2007,7
"c05","ベニマダラ","r10","OR1C",2007,7
"c05","ベニマダラ","r11","OR1C",2007,7
"c05","ベニマダラ","r12","OR1C",2007,7
"c05","ベニマダラ","r13","OR1C",2007,7
"c05","ベニマダラ","r14","OR1C",2007,7
"c05","ベニマダラ","r15","OR1C",2007,7
"c05","ベニマダラ","r16","OR1C",2007,7
"c05","ベニマダラ","r17","OR1C",2007,7
"c05","ベニマダラ","r18","OR1C",2007,7
"c05","ベニマダラ","r19","OR1C",2007,7
"c05","イソダンツウ","r20","OR1C",2007,7
"c06","0","r01","OR1C",2007,7
"c06","ベニマダラ","r02","OR1C",2007,7
"c06","0","r03","OR1C",2007,7
"c06","0","r04","OR1C",2007,7
"c06","ベニマダラ","r05","OR1C",2007,7
"c06","ベニマダラ","r06","OR1C",2007,7
"c06","ベニマダラ","r07","OR1C",2007,7
"c06","ベニマダラ","r08","OR1C",2007,7
"c06","ベニマダラ","r09","OR1C",2007,7
"c06","ベニマダラ","r10","OR1C",2007,7
"c06","ベニマダラ","r11","OR1C",2007,7
"c06","ベニマダラ","r12","OR1C",2007,7
"c06","ベニマダラ","r13","OR1C",2007,7
"c06","ベニマダラ","r14","OR1C",2007,7
"c06","ベニマダラ","r15","OR1C",2007,7
"c06","ベニマダラ","r16","OR1C",2007,7
"c06","ベニマダラ","r17","OR1C",2007,7
"c06","ベニマダラ","r18","OR1C",2007,7
"c06","ベニマダラ","r19","OR1C",2007,7
"c06","ベニマダラ","r20","OR1C",2007,7
"c07","ベニマダラ","r01","OR1C",2007,7
"c07","ベニマダラ","r02","OR1C",2007,7
"c07","ベニマダラ","r03","OR1C",2007,7
"c07","ベニマダラ","r04","OR1C",2007,7
"c07","ベニマダラ","r05","OR1C",2007,7
"c07","ベニマダラ","r06","OR1C",2007,7
"c07","ベニマダラ","r07","OR1C",2007,7
"c07","ベニマダラ","r08","OR1C",2007,7
"c07","ベニマダラ","r09","OR1C",2007,7
"c07","ベニマダラ","r10","OR1C",2007,7
"c07","ベニマダラ","r11","OR1C",2007,7
"c07","ベニマダラ","r12","OR1C",2007,7
"c07","ベニマダラ","r13","OR1C",2007,7
"c07","ベニマダラ","r14","OR1C",2007,7
"c07","ベニマダラ","r15","OR1C",2007,7
"c07","ベニマダラ","r16","OR1C",2007,7
"c07","ベニマダラ","r17","OR1C",2007,7
"c07","ベニマダラ","r18","OR1C",2007,7
"c07","ベニマダラ","r19","OR1C",2007,7
"c07","藍藻","r20","OR1C",2007,7
"c08","ベニマダラ","r01","OR1C",2007,7
"c08","0","r02","OR1C",2007,7
"c08","0","r03","OR1C",2007,7
"c08","0","r04","OR1C",2007,7
"c08","ベニマダラ","r05","OR1C",2007,7
"c08","ベニマダラ","r06","OR1C",2007,7
"c08","ベニマダラ","r07","OR1C",2007,7
"c08","ベニマダラ","r08","OR1C",2007,7
"c08","ベニマダラ","r09","OR1C",2007,7
"c08","ベニマダラ","r10","OR1C",2007,7
"c08","ベニマダラ","r11","OR1C",2007,7
"c08","ベニマダラ","r12","OR1C",2007,7
"c08","ベニマダラ","r13","OR1C",2007,7
"c08","ベニマダラ","r14","OR1C",2007,7
"c08","ベニマダラ","r15","OR1C",2007,7
"c08","ベニマダラ","r16","OR1C",2007,7
"c08","ベニマダラ","r17","OR1C",2007,7
"c08","ベニマダラ","r18","OR1C",2007,7
"c08","ベニマダラ","r19","OR1C",2007,7
"c08","ベニマダラ","r20","OR1C",2007,7
"c09","ベニマダラ","r01","OR1C",2007,7
"c09","0","r02","OR1C",2007,7
"c09","ベニマダラ","r03","OR1C",2007,7
"c09","ベニマダラ","r04","OR1C",2007,7
"c09","0","r05","OR1C",2007,7
"c09","ベニマダラ","r06","OR1C",2007,7
"c09","ベニマダラ","r07","OR1C",2007,7
"c09","ベニマダラ","r08","OR1C",2007,7
"c09","ベニマダラ","r09","OR1C",2007,7
"c09","ベニマダラ","r10","OR1C",2007,7
"c09","ベニマダラ","r11","OR1C",2007,7
"c09","ベニマダラ","r12","OR1C",2007,7
"c09","ベニマダラ","r13","OR1C",2007,7
"c09","ベニマダラ","r14","OR1C",2007,7
"c09","ベニマダラ","r15","OR1C",2007,7
"c09","ベニマダラ","r16","OR1C",2007,7
"c09","ベニマダラ","r17","OR1C",2007,7
"c09","ムラサキインコガイ","r18","OR1C",2007,7
"c09","ベニマダラ","r19","OR1C",2007,7
"c09","ベニマダラ","r20","OR1C",2007,7
"c10","ベニマダラ","r01","OR1C",2007,7
"c10","0","r02","OR1C",2007,7
"c10","ベニマダラ","r03","OR1C",2007,7
"c10","ベニマダラ","r04","OR1C",2007,7
"c10","ベニマダラ","r05","OR1C",2007,7
"c10","ベニマダラ","r06","OR1C",2007,7
"c10","ベニマダラ","r07","OR1C",2007,7
"c10","ベニマダラ","r08","OR1C",2007,7
"c10","ベニマダラ","r09","OR1C",2007,7
"c10","ベニマダラ","r10","OR1C",2007,7
"c10","ベニマダラ","r11","OR1C",2007,7
"c10","ベニマダラ","r12","OR1C",2007,7
"c10","ベニマダラ","r13","OR1C",2007,7
"c10","ベニマダラ","r14","OR1C",2007,7
"c10","ベニマダラ","r15","OR1C",2007,7
"c10","ベニマダラ","r16","OR1C",2007,7
"c10","ベニマダラ","r17","OR1C",2007,7
"c10","エゾカサネカンザシ","r18","OR1C",2007,7
"c10","エゾカサネカンザシ","r19","OR1C",2007,7
"c10","エゾカサネカンザシ","r20","OR1C",2007,7
"c01","ベニマダラ","r01","OR2C",2007,7
"c01","ベニマダラ","r02","OR2C",2007,7
"c01","藍藻","r03","OR2C",2007,7
"c01","ヒメテングサ","r04","OR2C",2007,7
"c01","ベニマダラ","r05","OR2C",2007,7
"c01","ベニマダラ","r06","OR2C",2007,7
"c01","ベニマダラ","r07","OR2C",2007,7
"c01","ムラサキインコガイ","r08","OR2C",2007,7
"c01","ムラサキインコガイ","r09","OR2C",2007,7
"c01","ムラサキインコガイ","r10","OR2C",2007,7
"c01","ムラサキインコガイ","r11","OR2C",2007,7
"c01","0","r12","OR2C",2007,7
"c01","ムラサキインコガイ","r13","OR2C",2007,7
"c01","ムラサキインコガイ","r14","OR2C",2007,7
"c01","ムラサキインコガイ","r15","OR2C",2007,7
"c01","イソダンツウ","r16","OR2C",2007,7
"c01","ムラサキインコガイ","r17","OR2C",2007,7
"c01","ベニマダラ","r18","OR2C",2007,7
"c01","ベニマダラ","r19","OR2C",2007,7
"c01","イソダンツウ","r20","OR2C",2007,7
"c02","ベニマダラ","r01","OR2C",2007,7
"c02","ベニマダラ","r02","OR2C",2007,7
"c02","ベニマダラ","r03","OR2C",2007,7
"c02","ベニマダラ","r04","OR2C",2007,7
"c02","ベニマダラ","r05","OR2C",2007,7
"c02","ヒメテングサ","r06","OR2C",2007,7
"c02","ベニマダラ","r07","OR2C",2007,7
"c02","ベニマダラ","r08","OR2C",2007,7
"c02","ベニマダラ","r09","OR2C",2007,7
"c02","ムラサキインコガイ","r10","OR2C",2007,7
"c02","ムラサキインコガイ","r11","OR2C",2007,7
"c02","ムラサキインコガイ","r12","OR2C",2007,7
"c02","ムラサキインコガイ","r13","OR2C",2007,7
"c02","ベニマダラ","r14","OR2C",2007,7
"c02","ベニマダラ","r15","OR2C",2007,7
"c02","イソダンツウ","r16","OR2C",2007,7
"c02","ベニマダラ","r17","OR2C",2007,7
"c02","イソダンツウ","r18","OR2C",2007,7
"c02","イボツノマタ","r19","OR2C",2007,7
"c02","イソダンツウ","r20","OR2C",2007,7
"c03","ベニマダラ","r01","OR2C",2007,7
"c03","ベニマダラ","r02","OR2C",2007,7
"c03","ベニマダラ","r03","OR2C",2007,7
"c03","ベニマダラ","r04","OR2C",2007,7
"c03","ベニマダラ","r05","OR2C",2007,7
"c03","ベニマダラ","r06","OR2C",2007,7
"c03","ベニマダラ","r07","OR2C",2007,7
"c03","ベニマダラ","r08","OR2C",2007,7
"c03","ベニマダラ","r09","OR2C",2007,7
"c03","藍藻","r10","OR2C",2007,7
"c03","ムラサキインコガイ","r11","OR2C",2007,7
"c03","ムラサキインコガイ","r12","OR2C",2007,7
"c03","ムラサキインコガイ","r13","OR2C",2007,7
"c03","ベニマダラ","r14","OR2C",2007,7
"c03","ムラサキインコガイ","r15","OR2C",2007,7
"c03","ベニマダラ","r16","OR2C",2007,7
"c03","ベニマダラ","r17","OR2C",2007,7
"c03","ベニマダラ","r18","OR2C",2007,7
"c03","ムラサキインコガイ","r19","OR2C",2007,7
"c03","ムラサキインコガイ","r20","OR2C",2007,7
"c04","ベニマダラ","r01","OR2C",2007,7
"c04","ベニマダラ","r02","OR2C",2007,7
"c04","ベニマダラ","r03","OR2C",2007,7
"c04","ベニマダラ","r04","OR2C",2007,7
"c04","ベニマダラ","r05","OR2C",2007,7
"c04","ベニマダラ","r06","OR2C",2007,7
"c04","ベニマダラ","r07","OR2C",2007,7
"c04","ベニマダラ","r08","OR2C",2007,7
"c04","ベニマダラ","r09","OR2C",2007,7
"c04","ムラサキインコガイ","r10","OR2C",2007,7
"c04","ムラサキインコガイ","r11","OR2C",2007,7
"c04","ムラサキインコガイ","r12","OR2C",2007,7
"c04","ムラサキインコガイ","r13","OR2C",2007,7
"c04","ムラサキインコガイ","r14","OR2C",2007,7
"c04","ベニマダラ","r15","OR2C",2007,7
"c04","ベニマダラ","r16","OR2C",2007,7
"c04","ベニマダラ","r17","OR2C",2007,7
"c04","ムラサキインコガイ","r18","OR2C",2007,7
"c04","ムラサキインコガイ","r19","OR2C",2007,7
"c04","ムラサキインコガイ","r20","OR2C",2007,7
"c05","藍藻","r01","OR2C",2007,7
"c05","ベニマダラ","r02","OR2C",2007,7
"c05","ベニマダラ","r03","OR2C",2007,7
"c05","ベニマダラ","r04","OR2C",2007,7
"c05","ベニマダラ","r05","OR2C",2007,7
"c05","ベニマダラ","r06","OR2C",2007,7
"c05","ベニマダラ","r07","OR2C",2007,7
"c05","ベニマダラ","r08","OR2C",2007,7
"c05","ベニマダラ","r09","OR2C",2007,7
"c05","0","r10","OR2C",2007,7
"c05","ムラサキインコガイ","r11","OR2C",2007,7
"c05","ムラサキインコガイ","r12","OR2C",2007,7
"c05","ムラサキインコガイ","r13","OR2C",2007,7
"c05","ベニマダラ","r14","OR2C",2007,7
"c05","ベニマダラ","r15","OR2C",2007,7
"c05","ベニマダラ","r16","OR2C",2007,7
"c05","ベニマダラ","r17","OR2C",2007,7
"c05","ムラサキインコガイ","r18","OR2C",2007,7
"c05","ムラサキインコガイ","r19","OR2C",2007,7
"c05","ムラサキインコガイ","r20","OR2C",2007,7
"c06","ベニマダラ","r01","OR2C",2007,7
"c06","ベニマダラ","r02","OR2C",2007,7
"c06","ベニマダラ","r03","OR2C",2007,7
"c06","ベニマダラ","r04","OR2C",2007,7
"c06","ベニマダラ","r05","OR2C",2007,7
"c06","ベニマダラ","r06","OR2C",2007,7
"c06","ベニマダラ","r07","OR2C",2007,7
"c06","0","r08","OR2C",2007,7
"c06","ベニマダラ","r09","OR2C",2007,7
"c06","ベニマダラ","r10","OR2C",2007,7
"c06","ベニマダラ","r11","OR2C",2007,7
"c06","ベニマダラ","r12","OR2C",2007,7
"c06","ムラサキインコガイ","r13","OR2C",2007,7
"c06","ムラサキインコガイ","r14","OR2C",2007,7
"c06","ベニマダラ","r15","OR2C",2007,7
"c06","ムラサキインコガイ","r16","OR2C",2007,7
"c06","ユナ","r17","OR2C",2007,7
"c06","ベニマダラ","r18","OR2C",2007,7
"c06","ムラサキインコガイ","r19","OR2C",2007,7
"c06","ムラサキインコガイ","r20","OR2C",2007,7
"c07","ベニマダラ","r01","OR2C",2007,7
"c07","ベニマダラ","r02","OR2C",2007,7
"c07","藍藻","r03","OR2C",2007,7
"c07","ベニマダラ","r04","OR2C",2007,7
"c07","ベニマダラ","r05","OR2C",2007,7
"c07","ベニマダラ","r06","OR2C",2007,7
"c07","ムラサキインコガイ","r07","OR2C",2007,7
"c07","イソダンツウ","r08","OR2C",2007,7
"c07","ベニマダラ","r09","OR2C",2007,7
"c07","ベニマダラ","r10","OR2C",2007,7
"c07","ベニマダラ","r11","OR2C",2007,7
"c07","ベニマダラ","r12","OR2C",2007,7
"c07","キンイロハンモン","r13","OR2C",2007,7
"c07","ムラサキインコガイ","r14","OR2C",2007,7
"c07","ベニマダラ","r15","OR2C",2007,7
"c07","ムラサキインコガイ","r16","OR2C",2007,7
"c07","ムラサキインコガイ","r17","OR2C",2007,7
"c07","ムラサキインコガイ","r18","OR2C",2007,7
"c07","ベニマダラ","r19","OR2C",2007,7
"c07","イソダンツウ","r20","OR2C",2007,7
"c08","ベニマダラ","r01","OR2C",2007,7
"c08","0","r02","OR2C",2007,7
"c08","ベニマダラ","r03","OR2C",2007,7
"c08","ベニマダラ","r04","OR2C",2007,7
"c08","0","r05","OR2C",2007,7
"c08","ベニマダラ","r06","OR2C",2007,7
"c08","ムラサキインコガイ","r07","OR2C",2007,7
"c08","ベニマダラ","r08","OR2C",2007,7
"c08","ベニマダラ","r09","OR2C",2007,7
"c08","ベニマダラ","r10","OR2C",2007,7
"c08","ベニマダラ","r11","OR2C",2007,7
"c08","ベニマダラ","r12","OR2C",2007,7
"c08","ベニマダラ","r13","OR2C",2007,7
"c08","ベニマダラ","r14","OR2C",2007,7
"c08","ベニマダラ","r15","OR2C",2007,7
"c08","ムラサキインコガイ","r16","OR2C",2007,7
"c08","ムラサキインコガイ","r17","OR2C",2007,7
"c08","ムラサキインコガイ","r18","OR2C",2007,7
"c08","ムラサキインコガイ","r19","OR2C",2007,7
"c08","イソダンツウ","r20","OR2C",2007,7
"c09","ベニマダラ","r01","OR2C",2007,7
"c09","0","r02","OR2C",2007,7
"c09","ベニマダラ","r03","OR2C",2007,7
"c09","ベニマダラ","r04","OR2C",2007,7
"c09","ベニマダラ","r05","OR2C",2007,7
"c09","ベニマダラ","r06","OR2C",2007,7
"c09","ベニマダラ","r07","OR2C",2007,7
"c09","ベニマダラ","r08","OR2C",2007,7
"c09","ベニマダラ","r09","OR2C",2007,7
"c09","ベニマダラ","r10","OR2C",2007,7
"c09","ベニマダラ","r11","OR2C",2007,7
"c09","ベニマダラ","r12","OR2C",2007,7
"c09","ベニマダラ","r13","OR2C",2007,7
"c09","0","r14","OR2C",2007,7
"c09","ベニマダラ","r15","OR2C",2007,7
"c09","ベニマダラ","r16","OR2C",2007,7
"c09","ベニマダラ","r17","OR2C",2007,7
"c09","ベニマダラ","r18","OR2C",2007,7
"c09","キンイロハンモン","r19","OR2C",2007,7
"c09","イソダンツウ","r20","OR2C",2007,7
"c10","0","r01","OR2C",2007,7
"c10","藍藻","r02","OR2C",2007,7
"c10","ベニマダラ","r03","OR2C",2007,7
"c10","ベニマダラ","r04","OR2C",2007,7
"c10","ベニマダラ","r05","OR2C",2007,7
"c10","ベニマダラ","r06","OR2C",2007,7
"c10","ベニマダラ","r07","OR2C",2007,7
"c10","ベニマダラ","r08","OR2C",2007,7
"c10","ベニマダラ","r09","OR2C",2007,7
"c10","ベニマダラ","r10","OR2C",2007,7
"c10","ムラサキインコガイ","r11","OR2C",2007,7
"c10","0","r12","OR2C",2007,7
"c10","ムラサキインコガイ","r13","OR2C",2007,7
"c10","ベニマダラ","r14","OR2C",2007,7
"c10","イソダンツウ","r15","OR2C",2007,7
"c10","ベニマダラ","r16","OR2C",2007,7
"c10","ベニマダラ","r17","OR2C",2007,7
"c10","キンイロハンモン","r18","OR2C",2007,7
"c10","イソダンツウ","r19","OR2C",2007,7
"c10","クロバギンナンソウ","r20","OR2C",2007,7
"c01","藍藻","r01","OR3C",2007,7
"c01","藍藻","r02","OR3C",2007,7
"c01","ベニマダラ","r03","OR3C",2007,7
"c01","ベニマダラ","r04","OR3C",2007,7
"c01","ベニマダラ","r05","OR3C",2007,7
"c01","ベニマダラ","r06","OR3C",2007,7
"c01","ベニマダラ","r07","OR3C",2007,7
"c01","ベニマダラ","r08","OR3C",2007,7
"c01","ベニマダラ","r09","OR3C",2007,7
"c01","ベニマダラ","r10","OR3C",2007,7
"c01","ベニマダラ","r11","OR3C",2007,7
"c01","ベニマダラ","r12","OR3C",2007,7
"c01","ベニマダラ","r13","OR3C",2007,7
"c01","ベニマダラ","r14","OR3C",2007,7
"c01","ベニマダラ","r15","OR3C",2007,7
"c01","ベニマダラ","r16","OR3C",2007,7
"c01","ベニマダラ","r17","OR3C",2007,7
"c01","ベニマダラ","r18","OR3C",2007,7
"c01","イソダンツウ","r19","OR3C",2007,7
"c01","イソダンツウ","r20","OR3C",2007,7
"c02","ベニマダラ","r01","OR3C",2007,7
"c02","藍藻","r02","OR3C",2007,7
"c02","ベニマダラ","r03","OR3C",2007,7
"c02","ベニマダラ","r04","OR3C",2007,7
"c02","ベニマダラ","r05","OR3C",2007,7
"c02","ベニマダラ","r06","OR3C",2007,7
"c02","ベニマダラ","r07","OR3C",2007,7
"c02","ベニマダラ","r08","OR3C",2007,7
"c02","ベニマダラ","r09","OR3C",2007,7
"c02","ベニマダラ","r10","OR3C",2007,7
"c02","ベニマダラ","r11","OR3C",2007,7
"c02","ベニマダラ","r12","OR3C",2007,7
"c02","ベニマダラ","r13","OR3C",2007,7
"c02","ベニマダラ","r14","OR3C",2007,7
"c02","ベニマダラ","r15","OR3C",2007,7
"c02","ベニマダラ","r16","OR3C",2007,7
"c02","イソダンツウ","r17","OR3C",2007,7
"c02","イソダンツウ","r18","OR3C",2007,7
"c02","イソダンツウ","r19","OR3C",2007,7
"c02","イソダンツウ","r20","OR3C",2007,7
"c03","ベニマダラ","r01","OR3C",2007,7
"c03","藍藻","r02","OR3C",2007,7
"c03","ベニマダラ","r03","OR3C",2007,7
"c03","ベニマダラ","r04","OR3C",2007,7
"c03","ベニマダラ","r05","OR3C",2007,7
"c03","ベニマダラ","r06","OR3C",2007,7
"c03","ベニマダラ","r07","OR3C",2007,7
"c03","ベニマダラ","r08","OR3C",2007,7
"c03","ベニマダラ","r09","OR3C",2007,7
"c03","ベニマダラ","r10","OR3C",2007,7
"c03","ベニマダラ","r11","OR3C",2007,7
"c03","ベニマダラ","r12","OR3C",2007,7
"c03","ベニマダラ","r13","OR3C",2007,7
"c03","ベニマダラ","r14","OR3C",2007,7
"c03","ベニマダラ","r15","OR3C",2007,7
"c03","ベニマダラ","r16","OR3C",2007,7
"c03","イソダンツウ","r17","OR3C",2007,7
"c03","イソダンツウ","r18","OR3C",2007,7
"c03","ベニマダラ","r19","OR3C",2007,7
"c03","イソダンツウ","r20","OR3C",2007,7
"c04","0","r01","OR3C",2007,7
"c04","藍藻","r02","OR3C",2007,7
"c04","ベニマダラ","r03","OR3C",2007,7
"c04","ベニマダラ","r04","OR3C",2007,7
"c04","ベニマダラ","r05","OR3C",2007,7
"c04","ベニマダラ","r06","OR3C",2007,7
"c04","ベニマダラ","r07","OR3C",2007,7
"c04","ベニマダラ","r08","OR3C",2007,7
"c04","ベニマダラ","r09","OR3C",2007,7
"c04","ベニマダラ","r10","OR3C",2007,7
"c04","ベニマダラ","r11","OR3C",2007,7
"c04","ベニマダラ","r12","OR3C",2007,7
"c04","ベニマダラ","r13","OR3C",2007,7
"c04","ベニマダラ","r14","OR3C",2007,7
"c04","ベニマダラ","r15","OR3C",2007,7
"c04","ベニマダラ","r16","OR3C",2007,7
"c04","ベニマダラ","r17","OR3C",2007,7
"c04","ベニマダラ","r18","OR3C",2007,7
"c04","ベニマダラ","r19","OR3C",2007,7
"c04","エゾカサネカンザシ","r20","OR3C",2007,7
"c05","0","r01","OR3C",2007,7
"c05","藍藻","r02","OR3C",2007,7
"c05","ベニマダラ","r03","OR3C",2007,7
"c05","ベニマダラ","r04","OR3C",2007,7
"c05","ベニマダラ","r05","OR3C",2007,7
"c05","ベニマダラ","r06","OR3C",2007,7
"c05","ベニマダラ","r07","OR3C",2007,7
"c05","ベニマダラ","r08","OR3C",2007,7
"c05","ベニマダラ","r09","OR3C",2007,7
"c05","ベニマダラ","r10","OR3C",2007,7
"c05","ベニマダラ","r11","OR3C",2007,7
"c05","ベニマダラ","r12","OR3C",2007,7
"c05","ベニマダラ","r13","OR3C",2007,7
"c05","ベニマダラ","r14","OR3C",2007,7
"c05","ベニマダラ","r15","OR3C",2007,7
"c05","イソダンツウ","r16","OR3C",2007,7
"c05","イソダンツウ","r17","OR3C",2007,7
"c05","ベニマダラ","r18","OR3C",2007,7
"c05","イソダンツウ","r19","OR3C",2007,7
"c05","エゾカサネカンザシ","r20","OR3C",2007,7
"c06","0","r01","OR3C",2007,7
"c06","ベニマダラ","r02","OR3C",2007,7
"c06","0","r03","OR3C",2007,7
"c06","ベニマダラ","r04","OR3C",2007,7
"c06","ベニマダラ","r05","OR3C",2007,7
"c06","ベニマダラ","r06","OR3C",2007,7
